destination_group,public_group_code,public_relative_path,source_label,source_basename,annotation,claim_boundary,source_pdf,final_pdf_path,github_sha256,replacement_note
01_main_single_panel,main,figures/12O_final_integrated_package/01_main_single_panel/029_main_10D_V18_main_single_panel_Figure_24_F5E_GSE243639_context_priority_i.pdf,10D_V18_main_single_panel,Figure_24_F5E_GSE243639_context_priority_index_10D_V18_single_panel.pdf,Main single-panel evidence figure derived from the final V18 10D single-panel figure export. Use as core visual evidence for candidate transcriptomic cell-state prioritisation.,Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/09_manuscript/10D_final_single_panel_figure_export_V18/main_figures_single_panel/Figure_24_F5E_GSE243639_context_priority_index_10D_V18_single_panel.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/01_main_single_panel/029__10D_V18_main_single_panel__Figure_24_F5E_GSE243639_context_priority_index_10D_V18_single_panel.pdf,b56551de64b68f18eb5bcdad339e3743ad3001906a1ed1b5ec1a7f2cf98ab228,""
02_ml_audit_required_ROC_PR_AUC,ml_auc,figures/12O_final_integrated_package/02_ml_audit_required_ROC_PR_AUC/030_ml_auc_11J_ML_audit_ROC_PR_AUC_11J_FINAL_FigA_ML_audit_input_and_claim_bo.pdf,11J_ML_audit_ROC_PR_AUC,11J_FINAL_FigA_ML_audit_input_and_claim_boundary.pdf,"Required ML audit figure covering model inputs, claim boundary, feature importance, marker overlap or integrated ML-audit summary. Use as model-audit evidence only.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/11J_ML_audit_ROC_PR_feature_importance_FINAL_COMPLETE_STANDALONE_pdf/11J_FINAL_FigA_ML_audit_input_and_claim_boundary.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/02_ml_audit_required_ROC_PR_AUC/030__11J_ML_audit_ROC_PR_AUC__11J_FINAL_FigA_ML_audit_input_and_claim_boundary.pdf,e1dfa258b57743f5cfc33272f87d138baefa7c39574ba9e9b9da45b855097e67,""
02_ml_audit_required_ROC_PR_AUC,ml_auc,figures/12O_final_integrated_package/02_ml_audit_required_ROC_PR_AUC/031_ml_auc_11J_ML_audit_ROC_PR_AUC_11J_FINAL_FigB_ROC_PR_performance_audit.pdf,11J_ML_audit_ROC_PR_AUC,11J_FINAL_FigB_ROC_PR_performance_audit.pdf,Required ML audit figure showing ROC/PR/AUC-related model-performance assessment. Supports auditability of the marker-rule-derived prioritisation structure; not clinical prediction.,Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/11J_ML_audit_ROC_PR_feature_importance_FINAL_COMPLETE_STANDALONE_pdf/11J_FINAL_FigB_ROC_PR_performance_audit.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/02_ml_audit_required_ROC_PR_AUC/031__11J_ML_audit_ROC_PR_AUC__11J_FINAL_FigB_ROC_PR_performance_audit.pdf,aa31d866da574f611fe4e7e73dc8b11dfe25f1436bd444fc3296851c6fbdad14,""
02_ml_audit_required_ROC_PR_AUC,ml_auc,figures/12O_final_integrated_package/02_ml_audit_required_ROC_PR_AUC/032_ml_auc_11J_ML_audit_ROC_PR_AUC_11J_FINAL_FigC_feature_importance_marker_o.pdf,11J_ML_audit_ROC_PR_AUC,11J_FINAL_FigC_feature_importance_marker_overlap.pdf,"Required ML audit figure covering model inputs, claim boundary, feature importance, marker overlap or integrated ML-audit summary. Use as model-audit evidence only.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/11J_ML_audit_ROC_PR_feature_importance_FINAL_COMPLETE_STANDALONE_pdf/11J_FINAL_FigC_feature_importance_marker_overlap.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/02_ml_audit_required_ROC_PR_AUC/032__11J_ML_audit_ROC_PR_AUC__11J_FINAL_FigC_feature_importance_marker_overlap.pdf,04ef821094e253e26d1806dc14def704a3f96c478bcae35c74af33e19705899b,""
02_ml_audit_required_ROC_PR_AUC,ml_auc,figures/12O_final_integrated_package/02_ml_audit_required_ROC_PR_AUC/033_ml_auc_11J_ML_audit_ROC_PR_AUC_11J_FINAL_FigD_integrated_ML_audit_summary.pdf,11J_ML_audit_ROC_PR_AUC,11J_FINAL_FigD_integrated_ML_audit_summary.pdf,"Required ML audit figure covering model inputs, claim boundary, feature importance, marker overlap or integrated ML-audit summary. Use as model-audit evidence only.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/11J_ML_audit_ROC_PR_feature_importance_FINAL_COMPLETE_STANDALONE_pdf/11J_FINAL_FigD_integrated_ML_audit_summary.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/02_ml_audit_required_ROC_PR_AUC/033__11J_ML_audit_ROC_PR_AUC__11J_FINAL_FigD_integrated_ML_audit_summary.pdf,89acbdba5e031af0b3d01a2adbf51581a5ed2a4c65e5796d3cd075ba004e6d1a,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/034_panel_pkg_12D_final_panel_package_Main_Fig_1A_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_1A__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_1/Main_Fig_1A/package_index/Main_Fig_1A__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/034__12D_final_panel_package__Main_Fig_1A_PANEL_PACKAGE_INDEX.pdf,108975a21549a973a906d5c9fce92d27cbb304f601471516cc11f379c950e545,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/035_panel_pkg_12D_final_panel_package_Main_Fig_1A_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Main_Fig_1A__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_1/Main_Fig_1A/table_rendered_panel/Main_Fig_1A__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/035__12D_final_panel_package__Main_Fig_1A_TABLE_RENDERED_PANEL.pdf,7ee0145fbf47393d4a7caf0d590df8cdaa63e1cc5c0ced63a19ba54c4c75ede8,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/036_panel_pkg_12D_final_panel_package_Main_Fig_1B_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_1B__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_1/Main_Fig_1B/package_index/Main_Fig_1B__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/036__12D_final_panel_package__Main_Fig_1B_PANEL_PACKAGE_INDEX.pdf,4494e7f90f2c9353cc59464e4e244942adff983b0cd27317cb6a17d5bb088bd8,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/037_panel_pkg_12D_final_panel_package_Main_Fig_1B_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Main_Fig_1B__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_1/Main_Fig_1B/table_rendered_panel/Main_Fig_1B__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/037__12D_final_panel_package__Main_Fig_1B_TABLE_RENDERED_PANEL.pdf,8f30bf7158d557c055b3821ee8f5d06e4cc745ac93a1c491cf6ece634a9ca3dd,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/038_panel_pkg_12D_final_panel_package_Main_Fig_1C_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_1C__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_1/Main_Fig_1C/package_index/Main_Fig_1C__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/038__12D_final_panel_package__Main_Fig_1C_PANEL_PACKAGE_INDEX.pdf,b39d6ec0d5054b1343f358fe72681293c05ddd38c355ec999d4f7f95ac88dabe,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/039_panel_pkg_12D_final_panel_package_Main_Fig_1C_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Main_Fig_1C__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_1/Main_Fig_1C/table_rendered_panel/Main_Fig_1C__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/039__12D_final_panel_package__Main_Fig_1C_TABLE_RENDERED_PANEL.pdf,409804252c4aa162dcdd47e75a8e721629856607892d03d13cdb1c27df851bf1,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/040_panel_pkg_12D_final_panel_package_Main_Fig_1D_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_1D__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_1/Main_Fig_1D/package_index/Main_Fig_1D__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/040__12D_final_panel_package__Main_Fig_1D_PANEL_PACKAGE_INDEX.pdf,15db18539ce6fa852ffb0d6ac8352dbe1faee66641b5f50542d6a4ddf890c7be,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/041_panel_pkg_12D_final_panel_package_Main_Fig_1D_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Main_Fig_1D__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_1/Main_Fig_1D/table_rendered_panel/Main_Fig_1D__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/041__12D_final_panel_package__Main_Fig_1D_TABLE_RENDERED_PANEL.pdf,7ee2bfaffca8b5d022e825966f34a96c547dc058d6912ea1c68439ecc5618832,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/042_panel_pkg_12D_final_panel_package_Main_Fig_1_FIGURE_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_1__FIGURE_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_1/Main_Fig_1__FIGURE_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/042__12D_final_panel_package__Main_Fig_1_FIGURE_PACKAGE_INDEX.pdf,5c1f2fd8ef1456fb07221617e97777012a7dd1a64c17f6c4244815ee507ca043,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/043_panel_pkg_12D_final_panel_package_Main_Fig_2A_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_2A__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_2/Main_Fig_2A/package_index/Main_Fig_2A__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/043__12D_final_panel_package__Main_Fig_2A_PANEL_PACKAGE_INDEX.pdf,3f6943c494987585a6e6b6a541627c45a8150c4d3312895acd5ff109d1bcf23c,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/044_panel_pkg_12D_final_panel_package_Main_Fig_2A_TABLE_RENDERED_PANEL.pdf,12D_final_panel_package,Main_Fig_2A__TABLE_RENDERED_PANEL.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_2/Main_Fig_2A/table_rendered_panel/Main_Fig_2A__TABLE_RENDERED_PANEL.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/044__12D_final_panel_package__Main_Fig_2A_TABLE_RENDERED_PANEL.pdf,aa08f79d7cac8d33b489a2079a642c7b02ca644753593eb4c7c1675878c58a75,""
03_publication_panel_package,panel_pkg,figures/12O_final_integrated_package/03_publication_panel_package/045_panel_pkg_12D_final_panel_package_Main_Fig_2B_PANEL_PACKAGE_INDEX.pdf,12D_final_panel_package,Main_Fig_2B__PANEL_PACKAGE_INDEX.pdf,"Publication panel/package figure retained for manuscript assembly and visual review. This is figure-organisation support, not a new biological analysis.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12D_final_panel_package_generation_FINAL_COMPLETE_STANDALONE_panel_packages/Main_Fig_2/Main_Fig_2B/package_index/Main_Fig_2B__PANEL_PACKAGE_INDEX.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/03_publication_panel_package/045__12D_final_panel_package__Main_Fig_2B_PANEL_PACKAGE_INDEX.pdf,17a98aa466641e7f65b9b9792f85ff82ecaf6b3b6ee44e4003ce377da93d4972,""
